;GO:1904153;GO:0060267;GO:0038095;GO:0097191;GO:1901224;GO:0006366;GO:0038096;GO:0045944;GO:0045471;GO:0050871;GO:0030449;GO:0030968;GO:0006958;GO:0019221;GO:0043154;GO:0018298;GO:0050716;GO:0018279;GO:0050853;GO:0050829;GO:0043277;GO:0007268;GO:0007565;GO:0043312;GO:0045454;GO:0006898;GO:0042742;GO:0045579;GO:0033209;GO:0007218;GO:0070233;GO:0045087;GO:0043066;GO:0045582;GO:0046330;GO:0006508;GO:0016064;GO:0019731;GO:0050900;GO:0032496;GO:0010469;GO:0030433;GO:0034976
GO:1904153;1.0;0.3157894736842105;0.09090909090909091;0.4;0.36363636363636365;0.0;0.08333333333333333;0.32;0.0;0.36363636363636365;0.36363636363636365;0.42105263157894735;0.09090909090909091;0.4;0.38461538461538464;0.0;0.5833333333333334;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.34782608695652173;0.38095238095238093;0.4;0.4166666666666667;0.0;0.47619047619047616;0.34782608695652173;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
GO:0060267;0.3157894736842105;1.0;0.13333333333333333;0.15384615384615385;0.5333333333333333;0.0;0.11764705882352941;0.5555555555555556;0.0;0.5333333333333333;0.5333333333333333;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.3157894736842105;0.0;0.47058823529411764;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.14285714285714285;0.15384615384615385;0.35294117647058826;0.0;0.42857142857142855;0.5;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0
GO:0038095;0.09090909090909091;0.13333333333333333;1.0;0.125;0.1111111111111111;0.1;0.1;0.09523809523809523;0.0;0.1111111111111111;0.1111111111111111;0.13333333333333333;0.1111111111111111;0.125;0.09090909090909091;0.23529411764705882;0.1;0.10526315789473684;0.1;0.0;0.0;0.11764705882352941;0.0;0.10526315789473684;0.26666666666666666;0.0;0.0;0.10526315789473684;0.11764705882352941;0.125;0.1;0.0;0.11764705882352941;0.10526315789473684;0.09090909090909091;0.0;0.0;0.0;0.13333333333333333;0.0;0.125;0.1;0.2857142857142857
GO:0097191;0.4;0.15384615384615385;0.125;1.0;0.125;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.0;0.125;0.125;0.15384615384615385;0.125;0.14285714285714285;0.4;0.26666666666666666;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.3076923076923077;0.0;0.0;0.47058823529411764;0.13333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5333333333333333;0.47058823529411764;0.4;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.1111111111111111;0.3333333333333333
GO:1901224;0.36363636363636365;0.5333333333333333;0.1111111111111111;0.125;1.0;0.0;0.1;0.38095238095238093;0.0;0.4444444444444444;0.4444444444444444;0.5333333333333333;0.5555555555555556;0.125;0.36363636363636365;0.0;0.4;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.5263157894736842;0.11764705882352941;0.125;0.4;0.0;0.47058823529411764;0.5263157894736842;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0
GO:0006366;0.0;0.0;0.1;0.1111111111111111;0.0;1.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.11764705882352941;0.1;0.1111111111111111;0.0;0.42105263157894735;0.0;0.38095238095238093;0.09090909090909091;0.0;0.0;0.10526315789473684;0.0;0.09523809523809523;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.11764705882352941;0.0;0.0;0.36363636363636365;0.125
GO:0038096;0.08333333333333333;0.11764705882352941;0.1;0.1111111111111111;0.1;0.09090909090909091;1.0;0.08695652173913043;0.0;0.1;0.5;0.11764705882352941;0.1;0.1111111111111111;0.08333333333333333;0.21052631578947367;0.09090909090909091;0.09523809523809523;0.09090909090909091;0.0;0.0;0.10526315789473684;0.0;0.09523809523809523;0.23529411764705882;0.0;0.0;0.09523809523809523;0.10526315789473684;0.1111111111111111;0.09090909090909091;0.125;0.10526315789473684;0.09523809523809523;0.08333333333333333;0.0;0.3333333333333333;0.10526315789473684;0.11764705882352941;0.0;0.1111111111111111;0.09090909090909091;0.25
GO:0045944;0.32;0.5555555555555556;0.09523809523809523;0.10526315789473684;0.38095238095238093;0.0;0.08695652173913043;1.0;0.0;0.38095238095238093;0.5714285714285714;0.4444444444444444;0.09523809523809523;0.42105263157894735;0.32;0.0;0.34782608695652173;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.36363636363636365;0.1;0.42105263157894735;0.34782608695652173;0.0;0.4;0.36363636363636365;0.48;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3076923076923077;0.2857142857142857;0.0;0.6666666666666666;0.0;0.11764705882352941;0.36363636363636365
GO:0050871;0.36363636363636365;0.5333333333333333;0.1111111111111111;0.125;0.4444444444444444;0.0;0.1;0.38095238095238093;0.0;1.0;0.4444444444444444;0.5333333333333333;0.5555555555555556;0.125;0.36363636363636365;0.0;0.4;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.9473684210526315;0.11764705882352941;0.125;0.4;0.0;0.47058823529411764;0.8421052631578947;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0030449;0.36363636363636365;0.5333333333333333;0.1111111111111111;0.125;0.4444444444444444;0.0;0.5;0.5714285714285714;0.0;0.4444444444444444;1.0;0.13333333333333333;0.1111111111111111;0.125;0.6363636363636364;0.0;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.42105263157894735;0.11764705882352941;0.125;0.3;0.0;0.35294117647058826;0.42105263157894735;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
GO:0030968;0.42105263157894735;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.5333333333333333;0.11764705882352941;0.11764705882352941;0.4444444444444444;0.3333333333333333;0.5333333333333333;0.13333333333333333;1.0;0.13333333333333333;0.15384615384615385;0.42105263157894735;0.2857142857142857;0.47058823529411764;0.125;0.11764705882352941;0.42857142857142855;0.0;0.14285714285714285;0.0;0.125;0.6666666666666666;0.0;0.46153846153846156;0.5;0.14285714285714285;0.15384615384615385;0.47058823529411764;0.5454545454545454;0.5714285714285714;0.5;0.42105263157894735;0.0;0.3076923076923077;0.42857142857142855;0.16666666666666666;0.16666666666666666;0.15384615384615385;0.11764705882352941;0.9090909090909091
GO:0006958;0.09090909090909091;0.13333333333333333;0.1111111111111111;0.125;0.5555555555555556;0.1;0.1;0.09523809523809523;0.26666666666666666;0.5555555555555556;0.1111111111111111;0.13333333333333333;1.0;0.125;0.09090909090909091;0.5882352941176471;0.1;0.10526315789473684;0.1;0.23529411764705882;0.0;0.0;0.0;0.10526315789473684;0.13333333333333333;0.0;0.25;0.5263157894736842;0.11764705882352941;0.125;0.1;0.42857142857142855;0.11764705882352941;0.5263157894736842;0.45454545454545453;0.6666666666666666;0.375;0.47058823529411764;0.13333333333333333;0.26666666666666666;0.125;0.1;0.2857142857142857
GO:0019221;0.4;0.15384615384615385;0.125;0.14285714285714285;0.125;0.1111111111111111;0.1111111111111111;0.42105263157894735;0.0;0.125;0.125;0.15384615384615385;0.125;1.0;0.4;0.26666666666666666;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.3076923076923077;0.0;0.0;0.47058823529411764;0.9333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5333333333333333;0.47058823529411764;0.4;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.1111111111111111;0.3333333333333333
GO:0043154;0.38461538461538464;0.3157894736842105;0.09090909090909091;0.4;0.36363636363636365;0.0;0.08333333333333333;0.32;0.0;0.36363636363636365;0.6363636363636364;0.42105263157894735;0.09090909090909091;0.4;1.0;0.0;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.34782608695652173;0.38095238095238093;0.4;0.6666666666666666;0.0;0.7619047619047619;0.34782608695652173;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
GO:0018298;0.0;0.0;0.23529411764705882;0.26666666666666666;0.0;0.42105263157894735;0.21052631578947367;0.0;0.0;0.0;0.0;0.2857142857142857;0.5882352941176471;0.26666666666666666;0.0;1.0;0.0;0.5555555555555556;0.21052631578947367;0.0;0.0;0.25;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.0;0.25;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.14285714285714285;0.0;0.0;0.5263157894736842;0.3076923076923077
GO:0050716;0.5833333333333334;0.47058823529411764;0.1;0.1111111111111111;0.4;0.0;0.09090909090909091;0.34782608695652173;0.0;0.4;0.3;0.47058823529411764;0.1;0.1111111111111111;0.3333333333333333;0.0;1.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.47619047619047616;0.10526315789473684;0.4444444444444444;0.36363636363636365;0.0;0.42105263157894735;0.47619047619047616;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0
GO:0018279;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.38095238095238093;0.09523809523809523;0.0;0.0;0.0;0.0;0.125;0.10526315789473684;0.11764705882352941;0.0;0.5555555555555556;0.0;1.0;0.09523809523809523;0.0;0.0;0.1111111111111111;0.0;0.1;0.25;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.125;0.0;0.0;0.47619047619047616;0.26666666666666666
GO:0050853;0.08333333333333333;0.11764705882352941;0.1;0.1111111111111111;0.1;0.09090909090909091;0.09090909090909091;0.08695652173913043;0.0;0.1;0.1;0.11764705882352941;0.1;0.1111111111111111;0.08333333333333333;0.21052631578947367;0.09090909090909091;0.09523809523809523;1.0;0.0;0.0;0.10526315789473684;0.0;0.09523809523809523;0.23529411764705882;0.0;0.0;0.09523809523809523;0.10526315789473684;0.1111111111111111;0.09090909090909091;0.125;0.10526315789473684;0.09523809523809523;0.08333333333333333;0.0;0.1111111111111111;0.10526315789473684;0.11764705882352941;0.0;0.1111111111111111;0.09090909090909091;0.25
GO:0050829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.9333333333333333;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.26666666666666666;0.875;0.0;0.5714285714285714;0.0;0.10526315789473684;0.46153846153846156
GO:0043277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5555555555555556;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007268;0.0;0.0;0.11764705882352941;0.13333333333333333;0.0;0.10526315789473684;0.10526315789473684;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.13333333333333333;0.0;0.25;0.0;0.1111111111111111;0.10526315789473684;0.0;0.0;1.0;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.0;0.125;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.10526315789473684;0.3076923076923077
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.09523809523809523;0.09523809523809523;0.0;0.0;0.0;0.0;0.125;0.10526315789473684;0.11764705882352941;0.0;0.1111111111111111;0.0;0.1;0.09523809523809523;0.0;0.5555555555555556;0.1111111111111111;0.0;1.0;0.125;0.5882352941176471;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.35294117647058826;0.2222222222222222;0.125;0.0;0.0;0.09523809523809523;0.13333333333333333
GO:0045454;0.42105263157894735;0.5;0.26666666666666666;0.3076923076923077;0.5333333333333333;0.11764705882352941;0.23529411764705882;0.4444444444444444;0.0;0.5333333333333333;0.4;0.6666666666666666;0.13333333333333333;0.3076923076923077;0.42105263157894735;0.2857142857142857;0.47058823529411764;0.25;0.23529411764705882;0.0;0.0;0.2857142857142857;0.0;0.125;1.0;0.0;0.0;0.5;0.2857142857142857;0.3076923076923077;0.47058823529411764;0.0;0.5714285714285714;0.5;0.42105263157894735;0.0;0.0;0.0;0.16666666666666666;0.0;0.6153846153846154;0.23529411764705882;0.36363636363636365
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.5882352941176471;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.46153846153846156;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.9333333333333333;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.9333333333333333;0.0;0.6153846153846154;0.0;0.1111111111111111;0.5
GO:0045579;0.34782608695652173;0.5;0.10526315789473684;0.47058823529411764;0.5263157894736842;0.0;0.09523809523809523;0.36363636363636365;0.0;0.9473684210526315;0.42105263157894735;0.5;0.5263157894736842;0.47058823529411764;0.34782608695652173;0.0;0.47619047619047616;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.4444444444444444;0.47058823529411764;0.38095238095238093;0.0;0.4444444444444444;0.9;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0
GO:0033209;0.38095238095238093;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.10526315789473684;0.10526315789473684;0.1;0.0;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.9333333333333333;0.38095238095238093;0.25;0.10526315789473684;0.1111111111111111;0.10526315789473684;0.0;0.0;0.125;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.4444444444444444;1.0;0.13333333333333333;0.10526315789473684;0.0;0.125;0.1111111111111111;0.09523809523809523;0.0;0.0;0.0;0.14285714285714285;0.0;0.13333333333333333;0.10526315789473684;0.3076923076923077
GO:0007218;0.4;0.15384615384615385;0.125;0.14285714285714285;0.125;0.1111111111111111;0.1111111111111111;0.42105263157894735;0.0;0.125;0.125;0.15384615384615385;0.125;0.14285714285714285;0.4;0.26666666666666666;0.4444444444444444;0.11764705882352941;0.1111111111111111;0.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.3076923076923077;0.0;0.0;0.47058823529411764;0.13333333333333333;1.0;0.4444444444444444;0.0;0.5333333333333333;0.47058823529411764;0.4;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.1111111111111111;0.3333333333333333
GO:0070233;0.4166666666666667;0.35294117647058826;0.1;0.4444444444444444;0.4;0.0;0.09090909090909091;0.34782608695652173;0.0;0.4;0.3;0.47058823529411764;0.1;0.4444444444444444;0.6666666666666666;0.0;0.36363636363636365;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.38095238095238093;0.10526315789473684;0.4444444444444444;1.0;0.0;0.8421052631578947;0.38095238095238093;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.36363636363636365;0.0;0.0;0.5454545454545454;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.125;0.6153846153846154;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.46153846153846156;0.36363636363636365;0.36363636363636365;0.0;0.125;0.6
GO:0043066;0.47619047619047616;0.42857142857142855;0.11764705882352941;0.5333333333333333;0.47058823529411764;0.0;0.10526315789473684;0.4;0.0;0.47058823529411764;0.35294117647058826;0.5714285714285714;0.11764705882352941;0.5333333333333333;0.7619047619047619;0.0;0.42105263157894735;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.4444444444444444;0.125;0.5333333333333333;0.8421052631578947;0.0;1.0;0.4444444444444444;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0
GO:0045582;0.34782608695652173;0.5;0.10526315789473684;0.47058823529411764;0.5263157894736842;0.0;0.09523809523809523;0.36363636363636365;0.0;0.8421052631578947;0.42105263157894735;0.5;0.5263157894736842;0.47058823529411764;0.34782608695652173;0.0;0.47619047619047616;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.9;0.1111111111111111;0.47058823529411764;0.38095238095238093;0.0;0.4444444444444444;1.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0
GO:0046330;0.46153846153846156;0.42105263157894735;0.09090909090909091;0.4;0.7272727272727273;0.0;0.08333333333333333;0.48;0.0;0.36363636363636365;0.45454545454545453;0.42105263157894735;0.45454545454545453;0.4;0.3076923076923077;0.0;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.34782608695652173;0.09523809523809523;0.4;0.3333333333333333;0.0;0.38095238095238093;0.34782608695652173;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0
GO:0006508;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.7142857142857143;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3076923076923077;0.0;0.0;0.3076923076923077;0.375;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.26666666666666666;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.4;0.3076923076923077;0.3076923076923077;0.0;0.1111111111111111;0.3333333333333333
GO:0019731;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.875;0.0;0.0;0.3333333333333333;0.2222222222222222;0.0;0.0;0.9333333333333333;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.4;1.0;0.2857142857142857;0.5714285714285714;0.0;0.10526315789473684;0.46153846153846156
GO:0050900;0.0;0.0;0.13333333333333333;0.15384615384615385;0.0;0.11764705882352941;0.11764705882352941;0.0;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.0;0.14285714285714285;0.0;0.125;0.11764705882352941;0.0;0.0;0.14285714285714285;0.0;0.125;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3076923076923077;0.2857142857142857;1.0;0.0;0.0;0.11764705882352941;0.18181818181818182
GO:0032496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.16666666666666666;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3076923076923077;0.5714285714285714;0.0;1.0;0.0;0.11764705882352941;0.36363636363636365
GO:0010469;0.4;0.3076923076923077;0.125;0.14285714285714285;0.75;0.0;0.1111111111111111;0.42105263157894735;0.0;0.25;0.5;0.15384615384615385;0.125;0.14285714285714285;0.4;0.0;0.4444444444444444;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.47058823529411764;0.13333333333333333;0.14285714285714285;0.4444444444444444;0.0;0.5333333333333333;0.47058823529411764;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0030433;0.0;0.0;0.1;0.1111111111111111;0.0;0.36363636363636365;0.09090909090909091;0.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.1;0.1111111111111111;0.0;0.5263157894736842;0.0;0.47619047619047616;0.09090909090909091;0.10526315789473684;0.0;0.10526315789473684;0.0;0.09523809523809523;0.23529411764705882;0.0;0.1111111111111111;0.0;0.10526315789473684;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.5882352941176471;0.1111111111111111;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.0;1.0;0.625
GO:0034976;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.125;0.25;0.0;0.36363636363636365;0.0;0.0;0.9090909090909091;0.2857142857142857;0.3333333333333333;0.0;0.3076923076923077;0.0;0.26666666666666666;0.25;0.46153846153846156;0.0;0.3076923076923077;0.0;0.13333333333333333;0.36363636363636365;0.0;0.5;0.0;0.3076923076923077;0.3333333333333333;0.0;0.6;0.0;0.0;0.0;0.0;0.3333333333333333;0.46153846153846156;0.18181818181818182;0.36363636363636365;0.0;0.625;1.0
