;GO:0016601;GO:0007050;GO:0007051;GO:0006281;GO:0014068;GO:0045727;GO:0007098;GO:0016925;GO:0034551;GO:0015031;GO:0046854;GO:0000413;GO:0051292;GO:0045840;GO:0051091;GO:0043547;GO:0034501;GO:0051402;GO:0007062;GO:1901673;GO:1901796;GO:1900740;GO:0051382;GO:0000226;GO:0006406;GO:0010629;GO:0072332;GO:0006607;GO:0045066;GO:0000070;GO:0030334;GO:0032876;GO:0032753;GO:0051897;GO:0045786;GO:0045589;GO:0097190;GO:0045944;GO:0043523;GO:0043687;GO:1900119;GO:0046641;GO:0000082;GO:0032465;GO:0045070;GO:0051028;GO:0050852;GO:0033314;GO:0070936;GO:0031295;GO:0006351;GO:0006355;GO:0042089;GO:0045116;GO:0048304;GO:0046604;GO:0070060;GO:1901216;GO:0006511;GO:0006357;GO:0002863;GO:0045086;GO:0044791;GO:0043066;GO:0043065;GO:0034314;GO:0032733;GO:0051315
GO:0016601;1.0;0.3571428571428571;0.125;0.0714285714285714;0.18181818181818177;0.10810810810810811;0.1428571428571429;0.07692307692307687;0.11111111111111116;0.0;0.07999999999999996;0.08333333333333337;0.10526315789473684;0.16666666666666663;0.1428571428571429;0.125;0.0;0.15384615384615385;0.1428571428571429;0.16666666666666663;0.2857142857142857;0.08620689655172409;0.10526315789473684;0.1428571428571429;0.0;0.19999999999999996;0.5833333333333333;0.0;0.09999999999999998;0.11111111111111116;0.3076923076923077;0.09756097560975607;0.19999999999999996;0.18181818181818177;0.33333333333333337;0.18181818181818177;0.6666666666666667;0.09999999999999998;0.3076923076923077;0.09090909090909094;0.2222222222222222;0.09999999999999998;0.1428571428571429;0.33333333333333337;0.16666666666666663;0.0;0.25;0.1515151515151515;0.07692307692307687;0.13793103448275867;0.05714285714285716;0.17391304347826086;0.0;0.08333333333333337;0.06060606060606055;0.125;0.125;0.2857142857142857;0.07407407407407407;0.16666666666666663;0.125;0.10810810810810811;0.09999999999999998;0.25;0.25;0.125;0.19999999999999996;0.16666666666666663
GO:0007050;0.3571428571428571;1.0;0.1875;0.06896551724137934;0.17391304347826086;0.10526315789473684;0.2142857142857143;0.07407407407407407;0.10526315789473684;0.0;0.07692307692307687;0.07999999999999996;0.09999999999999998;0.20833333333333337;0.13793103448275867;0.11764705882352944;0.0;0.1428571428571429;0.2142857142857143;0.20833333333333337;0.2666666666666667;0.0847457627118644;0.09999999999999998;0.1333333333333333;0.0;0.2666666666666667;0.33333333333333337;0.0;0.09523809523809523;0.16666666666666663;0.2857142857142857;0.21052631578947367;0.1875;0.17391304347826086;0.7;0.17391304347826086;0.4545454545454546;0.09756097560975607;0.2857142857142857;0.08695652173913049;0.21052631578947367;0.09756097560975607;0.2142857142857143;0.41666666666666663;0.1578947368421053;0.0;0.1923076923076923;0.3448275862068966;0.07407407407407407;0.1333333333333333;0.05555555555555558;0.16666666666666663;0.0;0.07999999999999996;0.05970149253731338;0.15625;0.12195121951219512;0.2666666666666667;0.0714285714285714;0.16000000000000003;0.12;0.10526315789473684;0.09677419354838712;0.4;0.23529411764705888;0.12195121951219512;0.1875;0.25
GO:0007051;0.125;0.1875;1.0;0.0714285714285714;0.0;0.0;0.6;0.07692307692307687;0.25;0.0;0.07999999999999996;0.08333333333333337;0.3125;0.0;0.0;0.0;0.0;0.15384615384615385;0.6;0.0;0.0;0.08620689655172409;0.3125;0.7777777777777778;0.0;0.0;0.11764705882352944;0.0;0.09999999999999998;0.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.09090909090909094;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0714285714285714;0.08571428571428574;0.07692307692307687;0.0;0.05714285714285716;0.0;0.0;0.08333333333333337;0.0;0.0;0.09756097560975607;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.09756097560975607;0.0;0.2727272727272727
GO:0006281;0.0714285714285714;0.06896551724137934;0.0714285714285714;1.0;0.0;0.0;0.07692307692307687;0.29032258064516125;0.06666666666666665;0.0;0.18181818181818177;0.31034482758620685;0.06451612903225812;0.0;0.0;0.0;0.0;0.07999999999999996;0.07692307692307687;0.0;0.0;0.0273972602739726;0.06451612903225812;0.07692307692307687;0.0;0.0;0.06896551724137934;0.0;0.0625;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.33333333333333337;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.050000000000000044;0.04166666666666663;0.29032258064516125;0.0;0.4411764705882353;0.0;0.2222222222222222;0.31034482758620685;0.0;0.0;0.036363636363636376;0.0;0.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.036363636363636376;0.0;0.08333333333333337
GO:0014068;0.18181818181818177;0.17391304347826086;0.0;0.0;1.0;0.13953488372093026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.1428571428571429;0.08333333333333337;0.0;0.0;0.0;0.125;0.5294117647058824;0.24561403508771928;0.0;0.0;0.0;0.13043478260869568;0.17391304347826086;0.0;0.0;0.0;0.19047619047619047;0.08163265306122447;0.18181818181818177;0.8888888888888888;0.19999999999999996;0.1333333333333333;0.21052631578947367;0.13043478260869568;0.19047619047619047;0.0;0.25;0.13043478260869568;0.0;0.19999999999999996;0.16000000000000003;0.0;0.22580645161290325;0.09523809523809523;0.0;0.17142857142857137;0.0;0.12903225806451613;0.0;0.0;0.11428571428571432;0.1578947368421053;0.12765957446808507;0.30000000000000004;0.0;0.125;0.2068965517241379;0.13953488372093026;0.10810810810810811;0.16666666666666663;0.2727272727272727;0.12765957446808507;0.18181818181818177;0.0
GO:0045727;0.10810810810810811;0.10526315789473684;0.0;0.0;0.13953488372093026;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.375;0.05128205128205132;0.0;0.0;0.0;0.08510638297872342;0.10810810810810811;0.07499999999999996;0.0;0.0;0.0;0.17142857142857137;0.10526315789473684;0.0;0.0;0.0;0.11111111111111116;0.23636363636363633;0.10810810810810811;0.13953488372093026;0.11428571428571432;0.0888888888888889;0.11764705882352944;0.5581395348837209;0.11111111111111116;0.0;0.15384615384615385;0.09836065573770492;0.0;0.11428571428571432;0.09999999999999998;0.0;0.10416666666666663;0.07017543859649122;0.0;0.12;0.0;0.38888888888888884;0.0;0.0;0.1923076923076923;0.1132075471698113;0.09677419354838712;0.17142857142857137;0.0;0.3783783783783784;0.08695652173913049;0.5609756097560976;0.07692307692307687;0.10256410256410253;0.16216216216216217;0.09677419354838712;0.10810810810810811;0.0
GO:0007098;0.1428571428571429;0.2142857142857143;0.6;0.07692307692307687;0.0;0.0;1.0;0.08333333333333337;0.2857142857142857;0.0;0.08695652173913049;0.09090909090909094;0.2666666666666667;0.0;0.0;0.0;0.0;0.18181818181818177;0.5555555555555556;0.0;0.0;0.07017543859649122;0.2666666666666667;0.5555555555555556;0.0;0.0;0.1333333333333333;0.0;0.11111111111111116;0.3846153846153846;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.09999999999999998;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.07692307692307687;0.09090909090909094;0.08333333333333337;0.0;0.06060606060606055;0.0;0.0;0.09090909090909094;0.0;0.0;0.10256410256410253;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.33333333333333337
GO:0016925;0.07692307692307687;0.07407407407407407;0.07692307692307687;0.29032258064516125;0.0;0.0;0.08333333333333337;1.0;0.0714285714285714;0.0;0.19354838709677424;0.8;0.06896551724137934;0.0;0.0;0.0;0.0;0.08695652173913049;0.08333333333333337;0.0;0.0;0.028169014084507005;0.06896551724137934;0.08333333333333337;0.0;0.0;0.07407407407407407;0.0;0.06666666666666665;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.7894736842105263;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.052631578947368474;0.04347826086956519;0.8095238095238095;0.0;0.23684210526315785;0.0;0.34782608695652173;0.8947368421052632;0.0;0.0;0.037735849056603765;0.0;0.3928571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.037735849056603765;0.0;0.09090909090909094
GO:0034551;0.11111111111111116;0.10526315789473684;0.25;0.06666666666666665;0.0;0.0;0.2857142857142857;0.0714285714285714;1.0;0.0;0.07407407407407407;0.07692307692307687;0.5333333333333333;0.0;0.0;0.0;0.0;0.1333333333333333;0.2857142857142857;0.0;0.0;0.06557377049180324;0.5333333333333333;0.2857142857142857;0.0;0.0;0.10526315789473684;0.0;0.09090909090909094;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.08333333333333337;0.0;0.0;0.125;0.0;0.0;0.0;0.06666666666666665;0.052631578947368474;0.0714285714285714;0.0;0.05405405405405406;0.0;0.0;0.07692307692307687;0.0;0.0;0.09302325581395354;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.09302325581395354;0.0;0.1428571428571429
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26086956521739135;0.0;0.0;0.42307692307692313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046854;0.07999999999999996;0.07692307692307687;0.07999999999999996;0.18181818181818177;0.0;0.0;0.08695652173913049;0.19354838709677424;0.07407407407407407;0.0;1.0;0.2068965517241379;0.0714285714285714;0.0;0.0;0.0;0.0;0.09090909090909094;0.08695652173913049;0.0;0.0;0.02857142857142858;0.0714285714285714;0.08695652173913049;0.0;0.0;0.07692307692307687;0.0;0.06896551724137934;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.2222222222222222;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.05405405405405406;0.0444444444444444;0.19354838709677424;0.0;0.15000000000000002;0.0;0.15384615384615385;0.2068965517241379;0.0;0.0;0.038461538461538436;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538436;0.0;0.09523809523809523
GO:0000413;0.08333333333333337;0.07999999999999996;0.08333333333333337;0.31034482758620685;0.0;0.0;0.09090909090909094;0.8;0.07692307692307687;0.0;0.2068965517241379;1.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.09523809523809523;0.09090909090909094;0.0;0.0;0.02898550724637683;0.07407407407407407;0.09090909090909094;0.0;0.0;0.07999999999999996;0.0;0.0714285714285714;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.8823529411764706;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.05555555555555558;0.045454545454545414;0.7142857142857143;0.0;0.25;0.0;0.38095238095238093;0.7894736842105263;0.0;0.0;0.039215686274509776;0.0;0.42307692307692313;0.0;0.0;0.0;0.0;0.0;0.0;0.039215686274509776;0.0;0.09999999999999998
GO:0051292;0.10526315789473684;0.09999999999999998;0.3125;0.06451612903225812;0.0;0.0;0.2666666666666667;0.06896551724137934;0.5333333333333333;0.0;0.0714285714285714;0.07407407407407407;1.0;0.0;0.0;0.0;0.0;0.125;0.3571428571428571;0.0;0.0;0.08196721311475408;0.6;0.3571428571428571;0.0;0.0;0.09999999999999998;0.0;0.08695652173913049;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.07999999999999996;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.06451612903225812;0.05128205128205132;0.06896551724137934;0.0;0.052631578947368474;0.0;0.0;0.07407407407407407;0.0;0.0;0.09090909090909094;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.1333333333333333
GO:0045840;0.16666666666666663;0.20833333333333337;0.0;0.0;0.19999999999999996;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1351351351351351;0.07692307692307687;0.0;0.0;0.0;0.40740740740740744;0.16666666666666663;0.15873015873015872;0.0;0.0;0.0;0.12;0.16000000000000003;0.0;0.0;0.0;0.17391304347826086;0.12244897959183676;0.16666666666666663;0.19999999999999996;0.23809523809523814;0.125;0.19047619047619047;0.125;0.17391304347826086;0.0;0.23076923076923073;0.125;0.0;0.30000000000000004;0.14814814814814814;0.0;0.1428571428571429;0.1707317073170732;0.0;0.16216216216216217;0.0;0.12121212121212122;0.0;0.0;0.08108108108108103;0.7037037037037037;0.2222222222222222;0.2727272727272727;0.0;0.11764705882352944;0.12121212121212122;0.1333333333333333;0.10256410256410253;0.15384615384615385;0.25;0.2222222222222222;0.16666666666666663;0.0
GO:0051091;0.1428571428571429;0.13793103448275867;0.0;0.0;0.1428571428571429;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1351351351351351;1.0;0.1428571428571429;0.0;0.0;0.0;0.10526315789473684;0.1428571428571429;0.06944444444444442;0.0;0.0;0.0;0.23076923076923073;0.13793103448275867;0.0;0.0;0.0;0.14814814814814814;0.3111111111111111;0.1428571428571429;0.1428571428571429;0.15384615384615385;0.11111111111111116;0.16000000000000003;0.5263157894736843;0.14814814814814814;0.0;0.16129032258064513;0.09433962264150941;0.0;0.15384615384615385;0.12903225806451613;0.0;0.1282051282051282;0.08333333333333337;0.0;0.11904761904761907;0.0;0.782608695652174;0.0;0.0;0.15068493150684936;0.11111111111111116;0.09259259259259256;0.18518518518518523;0.0;0.8260869565217391;0.10810810810810811;0.30952380952380953;0.09302325581395354;0.1333333333333333;0.1724137931034483;0.09259259259259256;0.1428571428571429;0.0
GO:0043547;0.125;0.11764705882352944;0.0;0.0;0.08333333333333337;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.1428571428571429;1.0;0.0;0.0;0.0;0.07692307692307687;0.125;0.032786885245901676;0.0;0.0;0.0;0.125;0.11764705882352944;0.0;0.0;0.0;0.1333333333333333;0.046511627906976716;0.125;0.08333333333333337;0.1428571428571429;0.08333333333333337;0.15384615384615385;0.04761904761904767;0.1333333333333333;0.0;0.09999999999999998;0.04761904761904767;0.0;0.1428571428571429;0.10526315789473684;0.0;0.0714285714285714;0.05555555555555558;0.0;0.06451612903225812;0.0;0.07999999999999996;0.0;0.0;0.02941176470588236;0.05882352941176472;0.046511627906976716;0.125;0.0;0.07692307692307687;0.07999999999999996;0.05128205128205132;0.06451612903225812;0.11111111111111116;0.11111111111111116;0.046511627906976716;0.125;0.0
GO:0034501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051402;0.15384615384615385;0.1428571428571429;0.15384615384615385;0.07999999999999996;0.0;0.0;0.18181818181818177;0.08695652173913049;0.1333333333333333;0.0;0.09090909090909094;0.09523809523809523;0.125;0.0;0.0;0.0;0.0;1.0;0.18181818181818177;0.0;0.0;0.03448275862068961;0.125;0.18181818181818177;0.0;0.0;0.1428571428571429;0.0;0.11764705882352944;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.10526315789473684;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.07999999999999996;0.06060606060606055;0.08695652173913049;0.0;0.0625;0.0;0.0;0.09523809523809523;0.0;0.0;0.050000000000000044;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.050000000000000044;0.0;0.2222222222222222
GO:0007062;0.1428571428571429;0.2142857142857143;0.6;0.07692307692307687;0.0;0.0;0.5555555555555556;0.08333333333333337;0.2857142857142857;0.0;0.08695652173913049;0.09090909090909094;0.3571428571428571;0.0;0.0;0.0;0.0;0.18181818181818177;1.0;0.0;0.0;0.0892857142857143;0.46153846153846156;0.5555555555555556;0.0;0.0;0.1333333333333333;0.0;0.11111111111111116;0.6363636363636364;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.09999999999999998;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.07692307692307687;0.09090909090909094;0.08333333333333337;0.0;0.06060606060606055;0.0;0.0;0.09090909090909094;0.0;0.0;0.10256410256410253;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.33333333333333337
GO:1901673;0.16666666666666663;0.20833333333333337;0.0;0.0;0.125;0.08510638297872342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40740740740740744;0.10526315789473684;0.07692307692307687;0.0;0.0;0.0;1.0;0.16666666666666663;0.08955223880597019;0.0;0.0;0.0;0.12;0.16000000000000003;0.0;0.0;0.0;0.17391304347826086;0.12244897959183676;0.12;0.125;0.23809523809523814;0.125;0.19047619047619047;0.07999999999999996;0.17391304347826086;0.0;0.1428571428571429;0.07999999999999996;0.0;0.30000000000000004;0.1071428571428571;0.0;0.11111111111111116;0.1707317073170732;0.0;0.10256410256410253;0.0;0.12121212121212122;0.0;0.0;0.052631578947368474;0.4375;0.17021276595744683;0.16666666666666663;0.0;0.11764705882352944;0.08823529411764708;0.08510638297872342;0.07499999999999996;0.15384615384615385;0.15384615384615385;0.17021276595744683;0.12;0.0
GO:1901796;0.2857142857142857;0.2666666666666667;0.0;0.0;0.5294117647058824;0.10810810810810811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.1428571428571429;0.125;0.0;0.0;0.0;0.16666666666666663;1.0;0.1454545454545455;0.0;0.0;0.0;0.19999999999999996;0.2666666666666667;0.0;0.0;0.0;0.3076923076923077;0.09756097560975607;0.19999999999999996;0.5294117647058824;0.33333333333333337;0.18181818181818177;0.36363636363636365;0.09999999999999998;0.3076923076923077;0.0;0.2222222222222222;0.09999999999999998;0.0;0.33333333333333337;0.16666666666666663;0.0;0.19999999999999996;0.11764705882352944;0.0;0.13793103448275867;0.0;0.17391304347826086;0.0;0.0;0.07692307692307687;0.125;0.09756097560975607;0.2857142857142857;0.0;0.16666666666666663;0.17391304347826086;0.10810810810810811;0.09999999999999998;0.25;0.25;0.09756097560975607;0.19999999999999996;0.0
GO:1900740;0.08620689655172409;0.0847457627118644;0.08620689655172409;0.0273972602739726;0.24561403508771928;0.07499999999999996;0.07017543859649122;0.028169014084507005;0.06557377049180324;0.0;0.02857142857142858;0.02898550724637683;0.08196721311475408;0.15873015873015872;0.06944444444444442;0.032786885245901676;0.0;0.03448275862068961;0.0892857142857143;0.08955223880597019;0.1454545454545455;1.0;0.08196721311475408;0.0892857142857143;0.0;0.050000000000000044;0.0847457627118644;0.0;0.03076923076923077;0.08333333333333337;0.08771929824561409;0.046511627906976716;0.06779661016949157;0.24561403508771928;0.07017543859649122;0.05970149253731338;0.09090909090909094;0.07228915662650603;0.12727272727272732;0.02985074626865669;0.21818181818181814;0.07228915662650603;0.03389830508474578;0.07017543859649122;0.06451612903225812;0.0;0.11940298507462688;0.0641025641025641;0.028169014084507005;0.08333333333333337;0.025000000000000022;0.05882352941176472;0.0;0.02898550724637683;0.07476635514018692;0.14084507042253525;0.1842105263157895;0.1454545454545455;0.02777777777777779;0.05797101449275366;0.09090909090909094;0.07499999999999996;0.05405405405405406;0.12068965517241381;0.20370370370370372;0.1842105263157895;0.06779661016949157;0.03508771929824561
